age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
36,0,1,1,0,0.08858502458802285,1,0,0,17,3,0.009280742459396753,1,-1,0,3,0
55,3,1,0,0,0.07787532225641958,0,0,0,4,3,0.04434132508378448,3,-1,0,3,0
45,4,1,2,1,0.07120873130344914,1,1,0,24,5,0.05207527713328177,1,-1,0,3,0
30,10,2,2,0,0.0909245778015014,0,0,0,12,1,0.02397525135344161,1,68,1,2,0
57,10,1,1,0,0.09309377519846453,0,0,0,25,6,0.03325599381283836,1,388,1,0,0
59,3,1,0,0,0.0787611725022998,1,0,0,28,5,0.015725702500644496,5,-1,0,3,0
47,1,1,0,0,0.0749792733756573,1,1,2,12,6,0.016756896107244137,4,-1,0,3,0
34,9,2,1,0,0.07959023747600823,0,1,0,8,1,0.015210105697344677,2,-1,0,3,0
46,10,0,1,0,0.0782273909438848,1,0,2,12,8,0.06367620520752772,4,-1,0,3,0
56,7,0,1,0,0.08287242620753882,0,0,2,9,6,0.011600928074245941,1,-1,0,3,0
24,8,2,3,0,0.08664296827974696,0,0,0,4,8,0.002577984016499098,7,91,1,1,0
40,0,1,1,0,0.07019795345879093,1,0,2,27,8,0.027068832173240527,2,-1,0,3,0
50,4,1,2,0,0.07604683649248731,1,0,0,18,9,0.015725702500644496,2,-1,0,3,0
31,1,1,0,0,0.07838638970596586,1,1,0,17,0,0.0871358597576695,2,-1,0,3,0
37,4,1,2,0,0.07019795345879093,1,0,0,18,9,0.05207527713328177,2,-1,0,3,0
45,1,1,1,0,0.07874981544786544,1,0,0,14,8,0.02423304975509152,1,360,3,0,0
45,4,1,0,0,0.13033355668873722,0,0,1,2,0,0.07295694766692447,2,-1,0,3,0
36,1,2,0,0,0.10247470216124746,1,0,2,28,8,0.012889920082495489,2,-1,0,3,0
57,4,1,2,0,0.11672780547637165,1,0,0,21,9,0.01366331528744522,2,189,1,0,0
39,4,1,2,0,0.08012401903442323,0,0,0,20,1,0.04331013147718484,4,-1,0,3,0
47,7,1,1,0,0.07776175171207596,1,0,0,9,5,0.04408352668213457,1,-1,0,3,0
44,7,0,1,0,0.08048744477632282,1,0,2,8,8,0.03944315545243619,2,-1,0,3,0
39,0,1,1,0,0.09352534326697029,1,0,0,15,5,0.038154163444186644,5,-1,0,3,0
40,7,1,1,0,0.14371216681241555,1,0,2,20,6,0.02474864655839134,1,-1,0,3,0
48,4,0,1,0,0.0779548216374601,1,0,0,17,9,0.04975509151843258,1,-1,0,3,0
56,7,1,1,0,0.07776175171207596,0,0,0,13,1,0.028357824181490077,4,-1,0,3,0
50,1,2,0,0,0.09755709759116876,1,0,2,6,6,0.01211652487754576,5,-1,0,3,0
29,7,2,1,0,0.08920966258191276,1,0,2,23,8,0.10930652229956174,9,-1,0,3,0
33,9,2,1,0,0.07947666693166461,1,0,0,20,0,0.026295436968290797,3,236,6,0,0
57,1,1,3,0,0.11405889768429661,0,0,0,28,1,0.040989945862335654,4,-1,0,3,0
54,4,1,2,0,0.0937865555189606,0,0,0,12,1,0.013921113689095129,2,-1,0,3,0
64,5,0,1,0,0.08491669600572396,0,0,0,21,1,0.02449084815674143,1,-1,0,3,0
61,5,1,0,0,0.07776175171207596,1,1,1,18,1,0.07166795565867491,13,-1,0,3,0
36,1,1,1,0,0.08413305924975299,1,0,2,9,6,0.05052848672338232,2,-1,0,3,0
50,4,1,1,0,0.07776175171207596,1,0,2,14,8,0.0237174529517917,4,-1,0,3,0
30,9,2,1,0,0.08095308400813166,0,0,0,12,1,0.026553235369940708,2,-1,0,3,0
40,9,1,1,0,0.07821603388945043,1,0,0,21,9,0.018303686517143595,1,-1,0,3,0
40,4,1,2,0,0.07776175171207596,0,0,0,14,5,0.027584428976540346,8,-1,0,3,0
30,0,0,0,0,0.08948223188833744,1,0,2,29,8,0.012889920082495489,5,-1,0,3,0
55,4,0,2,0,0.07541084144416305,0,0,0,2,3,0.05387986594483114,1,-1,0,3,0
59,3,1,0,0,0.080430659504151,0,0,0,13,1,0.030162412993039445,2,-1,0,3,0
37,0,1,2,0,0.07776175171207596,1,0,0,17,9,0.01624129930394432,2,119,1,0,0
53,7,1,1,0,0.08192979068948678,1,1,0,29,4,0.03944315545243619,1,261,2,0,0
56,4,1,2,0,0.08349706420142872,1,1,0,5,8,0.05645784996133024,1,169,3,0,0
33,7,1,1,0,0.08689282347730293,1,1,2,8,8,0.06805877803557618,1,-1,0,3,0
49,7,1,1,0,0.07434327832733302,1,0,0,12,8,0.047692704305233306,4,-1,0,3,0
47,9,1,2,1,0.06852846645693973,1,1,2,16,6,0.04563031709203403,25,-1,0,3,0
34,0,1,1,0,0.07865895901239055,1,0,2,23,8,0.020881670533642694,1,-1,0,3,0
33,1,1,0,0,0.07832960443379405,1,0,0,7,8,0.06290281000257798,2,-1,0,3,0
31,1,2,1,0,0.09144700230548206,1,0,0,16,0,0.11858726475895849,1,328,2,1,0
44,9,2,1,0,0.08190707658061805,1,0,2,8,8,0.04305233307553493,2,-1,0,3,0
50,0,1,1,0,0.06169151968745386,0,0,0,19,1,0.09177623098736788,2,-1,0,3,0
39,0,2,1,0,0.08029437485093867,0,0,0,4,3,0.07089456045372519,1,-1,0,3,0
41,4,1,2,0,0.09930608397406049,1,0,2,19,8,0.08584686774941995,3,-1,0,3,0
33,4,1,2,0,0.3374635154626296,1,0,0,10,1,0.018303686517143595,1,440,2,0,0
40,3,1,1,0,0.08853959637028541,0,0,0,8,1,0.04640371229698376,1,-1,0,3,0
42,7,1,1,0,0.09099272012810758,1,0,0,18,8,0.12451662799690641,6,-1,0,3,0
37,4,0,1,0,0.0965576768009449,1,0,0,12,8,0.04537251869038412,1,175,2,0,0
56,1,1,3,0,0.08071458586501006,1,0,1,30,5,0.06393400360917763,2,-1,0,3,0
49,1,0,0,0,0.07776175171207596,1,0,0,29,5,0.12013405516885796,2,-1,0,3,0
35,2,2,2,0,0.06776754380983749,0,1,0,24,5,0.019334880123743233,3,-1,0,3,0
41,4,0,2,0,0.07897695653655268,1,0,0,17,5,0.030935808197989172,17,-1,0,3,0
52,1,1,0,0,0.0962056081134797,0,0,2,20,6,0.028873420984789896,3,-1,0,3,0
33,9,2,2,0,0.09203756913606888,1,0,0,22,5,0.016499097705594226,1,-1,0,3,0
40,0,2,3,0,0.08179350603627443,1,0,0,7,0,0.08842485176591905,2,138,6,1,0
44,1,0,1,0,0.0843374862295715,1,0,2,6,8,0.05052848672338232,2,-1,0,3,0
39,1,1,1,0,0.09369569908348571,0,0,0,11,8,0.05465326114978087,8,326,2,0,0
39,1,1,0,0,0.07576291013162827,0,0,0,9,5,0.0448569218870843,1,-1,0,3,0
28,4,2,1,0,0.0719355827872483,0,1,0,29,5,0.02397525135344161,8,-1,0,3,0
45,9,2,1,0,0.08441698561061203,0,1,0,28,5,0.007733952049497294,3,-1,0,3,0
63,5,0,0,0,0.09865873187130186,0,0,0,12,7,0.017788089713843776,3,-1,0,3,0
32,9,2,2,0,0.08593883090481653,0,0,0,12,1,0.05980922918277907,4,-1,0,3,0
28,1,2,1,0,0.07886338599220906,1,0,2,7,8,0.016756896107244137,1,-1,0,3,0
36,4,2,2,0,0.07790939341972267,0,1,0,18,9,0.02681103377159062,1,-1,0,3,0
34,0,0,1,0,0.07935173933288663,1,0,0,8,8,0.020366073730342875,2,365,1,0,0
45,1,1,1,0,0.08367877707237852,1,0,2,17,6,0.06625418922402682,3,-1,0,3,0
30,1,1,1,0,0.08189571952618369,1,1,0,4,3,0.08481567414282032,1,-1,0,3,0
59,1,1,0,0,0.08248628635677051,0,0,2,16,6,0.023201856148491882,3,-1,0,3,0
54,3,1,0,0,0.11528545956320768,0,1,0,25,5,0.022686259345192063,7,-1,0,3,0
47,11,1,3,0,0.09911301404867634,0,0,2,18,6,0.015983500902294407,2,-1,0,3,0
41,0,2,2,0,0.08891437916661935,0,0,0,23,5,0.026553235369940708,1,-1,0,3,0
35,9,0,1,0,0.07776175171207596,0,0,0,25,1,0.03145140500128899,4,-1,0,3,0
38,7,1,1,0,0.07972652212922057,1,0,2,20,8,0.03299819541118845,2,-1,0,3,0
36,9,1,2,0,0.08810802830177965,1,1,0,4,8,0.07037896365042537,3,-1,0,3,0
39,0,2,3,0,0.07776175171207596,1,0,0,11,8,0.015467904098994588,1,-1,0,3,0
48,4,0,3,0,0.08399677459654065,1,0,2,6,8,0.10956432070121165,1,-1,0,3,0
42,1,1,0,0,0.08575711803386674,1,1,1,31,5,0.022170662541892244,10,-1,0,3,0
24,1,2,1,0,0.08316770962283222,1,0,2,4,6,0.040989945862335654,1,-1,0,3,0
57,5,1,1,0,0.12021442118772076,1,0,0,19,0,0.05620005155968033,1,367,7,2,0
35,11,1,0,0,0.0849621242234614,0,0,0,7,5,0.04717710750193349,2,-1,0,3,0
32,4,2,2,0,0.09064065144064236,0,0,0,28,1,0.021397267336942513,4,-1,0,3,0
26,1,2,1,0,0.07630804874447764,0,1,0,8,5,0.10054137664346481,2,-1,0,3,0
27,9,1,1,0,0.15841955230491422,1,0,2,30,8,0.035833977829337456,9,-1,0,3,0
47,2,0,1,0,0.07987416383686727,0,0,0,2,3,0.028357824181490077,2,-1,0,3,0
32,1,2,0,0,0.09954458211718209,1,0,0,8,8,0.08146429492137149,1,172,1,0,0
48,6,2,3,0,0.07776175171207596,0,0,2,18,6,0.1162670791441093,1,-1,0,3,0
43,1,1,0,0,0.08060101532066644,1,0,0,12,8,0.03660737303428718,5,342,16,0,0
30,8,2,2,0,0.07811382039954118,1,0,0,14,8,0.005413766434648106,1,-1,0,3,0
28,9,2,1,0,0.08492805306015833,0,0,0,29,0,0.21474606857437484,7,-1,0,3,0
32,4,1,2,0,0.0784658890870064,1,0,0,14,8,0.042278937870585204,1,-1,0,3,0
26,6,1,2,0,0.08320178078613531,1,0,0,9,3,0.03377159061613818,3,-1,0,3,0
38,1,2,1,0,0.09049300973299565,0,0,2,18,6,0.051817478731631866,1,-1,0,3,0
30,7,2,3,0,0.0793290252240179,1,0,0,20,0,0.047692704305233306,1,-1,0,3,0
33,4,2,2,0,0.07776175171207596,1,0,1,5,8,0.10234596545501418,2,358,5,1,0
37,7,0,1,0,0.08047608772188845,1,0,2,23,8,0.035576179427687545,2,-1,0,3,0
47,4,1,2,0,0.08759696085223337,0,0,2,20,6,0.001288992008249549,7,-1,0,3,0
36,9,1,1,0,0.09441119351285052,1,0,2,29,8,0.1131734983243104,1,-1,0,3,0
48,3,1,1,0,0.11830643604274796,0,0,0,5,6,0.014436710492394948,2,-1,0,3,0
47,9,0,1,0,0.0827588556631952,0,0,0,29,4,0.03738076823923692,1,-1,0,3,0
34,2,2,2,0,0.08587068857821036,1,0,2,12,8,0.042278937870585204,4,-1,0,3,0
28,1,1,0,0,0.08541640640083588,1,0,1,14,8,0.2369167311162671,4,-1,0,3,0
54,3,1,0,0,0.07920409762523992,0,0,0,19,1,0.0448569218870843,4,-1,0,3,0
33,4,1,1,0,0.08443969971948076,1,0,0,18,8,0.0023201856148491883,5,-1,0,3,0
41,2,0,2,0,0.0730712882306845,1,0,2,8,8,0.04331013147718484,2,-1,0,3,0
41,0,2,1,0,0.08777867372318315,1,1,2,28,8,0.036865171435937094,2,-1,0,3,0
42,4,1,2,0,0.08772188845101135,1,0,2,14,8,0.060840422789378706,1,-1,0,3,0
32,0,1,1,0,0.08158907905645592,0,0,0,15,8,0.01263212168084558,3,368,1,0,0
47,6,1,2,0,0.07994230616347345,0,0,1,30,5,0.030420211394689357,6,-1,0,3,0
36,9,1,0,0,0.11580788406718834,1,0,0,16,0,0.02165506573859242,1,269,3,1,0
34,4,1,2,0,0.07888610010107779,0,1,0,3,3,0.06754318123227636,2,-1,0,3,0
36,4,1,2,0,0.08691553758617165,1,0,0,3,3,0.02681103377159062,2,259,1,0,0
50,4,1,2,0,0.15429694154524082,1,0,0,14,5,0.017014694508894045,3,-1,0,3,0
53,0,1,0,0,0.08035116012311047,1,0,2,16,8,0.02449084815674143,1,-1,0,3,0
49,1,1,0,0,0.07512691508330399,0,1,0,11,1,0.02681103377159062,2,-1,0,3,0
39,9,2,1,0,0.08407627397758118,1,0,2,29,8,0.08249548852797113,1,-1,0,3,0
47,4,1,2,0,0.08640447013662536,1,0,0,11,5,0.020108275328692964,2,-1,0,3,0
57,5,1,0,0,0.08011266197998887,1,0,2,8,8,0.04923949471513277,1,-1,0,3,0
30,10,1,1,0,0.08027166074206994,0,0,0,8,1,0.015210105697344677,4,-1,0,3,0
54,0,1,1,0,0.087585603797799,1,0,0,17,9,0.017788089713843776,1,-1,0,3,0
35,4,2,2,0,0.07776175171207596,0,0,0,18,1,0.07063676205207528,5,-1,0,3,0
47,9,0,1,0,0.09878365947007985,1,0,2,19,8,0.035576179427687545,2,-1,0,3,0
38,2,1,1,0,0.07467263290592951,0,1,2,17,6,0.03634957463263728,2,-1,0,3,0
40,0,1,1,0,0.08192979068948678,1,0,1,5,3,0.02242846094354215,1,274,1,0,0
51,1,1,0,0,0.07776175171207596,0,0,0,20,9,0.021397267336942513,1,-1,0,3,0
51,1,1,0,0,0.0803738742319792,1,0,2,6,8,0.17298272750708946,1,-1,0,3,0
57,3,1,0,0,0.07776175171207596,0,0,0,13,1,0.04820830110853313,2,-1,0,3,0
41,1,1,1,0,0.09995343607681911,0,0,0,18,9,0.01624129930394432,1,110,2,2,0
31,2,2,1,0,0.08206607534269912,1,0,0,18,5,0.14642949213714876,2,-1,0,3,0
59,5,2,1,1,0.07388899614995854,0,1,0,14,5,0.0237174529517917,3,-1,0,3,0
26,7,2,0,0,0.07979466445582674,1,1,0,28,5,0.08533127094612014,4,-1,0,3,0
41,9,1,2,0,0.07790939341972267,0,0,2,5,6,0.04820830110853313,2,-1,0,3,0
39,4,1,2,0,0.0872903203825056,0,1,0,11,10,0.09358081979891725,2,774,11,0,0
25,1,2,1,0,0.07994230616347345,0,0,1,4,5,0.028357824181490077,2,-1,0,3,0
33,4,2,2,0,0.08430341506626841,0,0,0,25,8,0.05620005155968033,1,111,2,1,0
35,4,2,2,0,0.08506433771337066,1,0,2,23,8,0.08249548852797113,1,-1,0,3,0
49,4,1,2,0,0.08164586432862773,0,0,0,30,4,0.11111111111111112,2,228,1,0,0
31,1,1,1,0,0.09285527705534292,1,1,2,9,8,0.03402938901778809,1,-1,0,3,0
40,10,1,1,0,0.08024894663320122,1,0,2,5,8,0.09151843258571797,1,-1,0,3,0
32,4,1,2,0,0.07936309638732099,1,0,0,4,8,0.019592678525393144,3,89,9,2,0
42,1,1,0,0,0.08232728759468945,0,0,0,13,8,0.007476153647847384,7,330,17,0,0
33,9,1,2,0,0.16887939943896152,0,0,0,30,9,0.027068832173240527,1,105,3,0,0
48,0,1,1,0,0.09060658027733927,0,1,0,8,8,0.01211652487754576,1,-1,0,3,0
28,8,2,1,0,0.09962408149822262,0,0,0,26,3,0.03531838102603764,1,93,3,2,0
43,1,2,0,0,0.07776175171207596,0,0,2,9,8,0.017788089713843776,3,-1,0,3,0
30,1,2,1,0,0.07893152831881524,1,0,0,17,0,0.5287445217839649,2,317,1,1,0
41,0,1,1,0,0.09360484264801082,1,1,0,11,8,0.021397267336942513,1,308,2,0,0
55,4,1,0,0,0.08481448251581471,0,1,0,2,3,0.028873420984789896,1,208,1,0,0
55,4,1,2,0,0.09094729191037013,1,0,0,20,9,0.0015467904098994587,6,-1,0,3,0
54,4,1,3,0,0.07803432101850065,0,0,0,31,5,0.002577984016499098,10,-1,0,3,0
55,5,1,0,0,0.07778446582094468,0,0,2,27,6,0.10054137664346481,4,-1,0,3,0
57,9,1,1,0,0.08111208277021272,0,0,0,19,1,0.038411961845836555,11,-1,0,3,0
27,1,2,1,0,0.07539948438972868,1,0,2,21,8,0.03222480020623872,2,-1,0,3,0
28,4,1,2,0,0.08069187175614133,0,1,0,17,0,0.02345965455014179,1,-1,0,3,0
51,4,0,2,0,0.07911324118976502,0,0,0,17,9,0.05104408352668213,1,165,2,0,0
27,4,2,1,0,0.08874402335010392,1,0,2,21,8,0.041247744263985565,1,-1,0,3,0
40,1,0,1,0,0.07673961681298339,1,0,2,28,8,0.03299819541118845,1,-1,0,3,0
56,5,1,1,0,0.07776175171207596,0,0,0,26,4,0.10595514307811292,2,-1,0,3,0
35,7,1,1,0,0.07776175171207596,1,0,0,30,5,0.06419180201082754,3,-1,0,3,0
47,2,0,1,0,0.08221371705034583,1,1,0,19,9,0.0317092034029389,1,-1,0,3,0
49,1,1,0,0,0.07802296396406629,1,0,2,23,8,0.0631606084042279,1,-1,0,3,0
35,4,2,2,0,0.10599538903589965,1,0,0,25,8,0.06780097963392627,1,-1,0,3,0
50,0,0,1,0,0.07868167312125927,0,1,0,21,9,0.015983500902294407,1,-1,0,3,0
55,3,1,0,0,0.09551282779298362,1,0,0,17,9,0.03248259860788863,2,-1,0,3,0
56,1,1,1,0,0.09595575291592373,1,0,2,6,8,0.10956432070121165,1,-1,0,3,0
35,9,2,1,0,0.10211127641934788,1,0,2,13,8,0.04795050270688322,2,-1,0,3,0
42,1,1,1,0,0.08086222757265676,0,0,2,12,6,0.08069089971642177,1,-1,0,3,0
34,1,1,0,0,0.08292921147971062,1,0,2,20,6,0.09538540861046661,3,-1,0,3,0
40,7,2,1,0,0.08955037421494362,0,0,2,5,6,0.19051301881928331,1,-1,0,3,0
33,7,1,1,0,0.07340064280928099,1,0,0,9,5,0.0317092034029389,1,-1,0,3,0
33,4,1,2,0,0.08124836742342506,0,0,2,16,8,0.20726991492652747,4,-1,0,3,0
59,5,0,1,0,0.07881795777447162,0,0,2,26,8,0.04923949471513277,2,-1,0,3,0
51,3,0,0,0,0.07920409762523992,0,0,2,13,11,0.017272492910543957,1,-1,0,3,0
47,7,1,1,0,0.07605819354692167,0,0,0,14,1,0.012889920082495489,4,-1,0,3,0
48,4,1,2,0,0.3130572054831859,1,0,2,14,8,0.0317092034029389,1,-1,0,3,0
31,0,2,2,0,0.07528591384538506,1,0,2,2,6,0.058004640371229696,15,-1,0,3,0
39,1,1,1,0,0.13706828996831383,1,0,0,21,9,0.06109822119102862,2,177,1,0,0
52,0,1,1,0,0.08325856605830712,1,0,2,6,8,0.03248259860788863,1,-1,0,3,0
28,9,2,2,0,0.0786135307946531,1,1,0,5,8,0.05955143078112916,2,-1,0,3,0
56,9,0,1,0,0.09457019227493157,1,1,0,5,3,0.1479762825470482,1,-1,0,3,0
47,7,1,1,0,0.09037943918865203,0,0,2,20,6,0.10647073988141274,4,-1,0,3,0
77,5,0,0,0,0.08501890949563322,0,0,1,16,0,0.03222480020623872,7,-1,0,3,0
39,1,2,1,0,0.07809110629067245,1,0,2,7,8,0.05465326114978087,2,-1,0,3,0
31,7,2,1,0,0.15015161667669874,1,0,2,23,8,0.237174529517917,2,-1,0,3,0
39,4,1,1,0,0.08188436247174932,1,1,0,17,5,0.04691930910028358,1,-1,0,3,0
32,1,1,0,0,0.07669418859524593,1,1,0,11,8,0.07888631090487239,1,-1,0,3,0
59,0,1,1,0,0.07880660072003726,1,0,0,12,8,0.03531838102603764,2,350,1,0,0
42,11,1,3,0,0.0802830177965043,0,0,0,26,1,0.020108275328692964,16,-1,0,3,0
50,9,1,0,0,0.08058965826623207,1,0,2,6,8,0.03274039700953854,1,-1,0,3,0
44,7,1,1,0,0.09422948064190072,1,0,0,14,0,0.09126063418406806,1,314,2,0,0
47,3,1,2,0,0.10376940636676472,0,0,0,15,0,0.01340551688579531,1,-1,0,3,0
51,9,1,2,0,0.07776175171207596,0,0,1,17,9,0.020366073730342875,1,-1,0,3,0
34,9,1,1,0,0.08941408956173127,0,0,0,12,9,0.0817220933230214,1,100,6,0,0
36,4,1,0,0,0.12265618789110858,1,0,0,19,9,0.07089456045372519,1,-1,0,3,0
32,1,2,0,0,0.09395691133547604,1,0,0,20,9,0.028873420984789896,1,-1,0,3,0
28,1,2,1,0,0.07836367559709714,1,0,0,13,8,0.02345965455014179,1,-1,0,3,0
34,4,1,2,0,0.07957888042157386,1,1,0,15,5,0.03299819541118845,1,-1,0,3,0
40,4,2,2,0,0.07970380802035185,0,0,0,19,1,0.3194122196442382,3,-1,0,3,0
49,4,1,2,0,0.11452453691610545,1,0,2,5,8,0.059293632379479246,3,-1,0,3,0
30,6,2,1,0,0.07994230616347345,0,0,0,22,5,0.10853312709461202,1,-1,0,3,0
56,6,1,2,1,0.07776175171207596,0,0,0,19,9,0.030935808197989172,1,-1,0,3,0
28,4,2,2,0,0.08213421766930529,0,1,0,9,3,0.019850476927043052,4,193,7,0,0
31,1,1,1,0,0.10718787975150765,1,0,0,20,9,0.01366331528744522,1,-1,0,3,0
28,1,2,1,0,0.07820467683501607,0,0,0,31,5,0.0051559680329981965,7,-1,0,3,0
53,9,1,0,0,0.07826146210718789,0,0,2,6,6,0.06548079401907708,1,-1,0,3,0
38,4,1,2,0,0.13945327139952982,1,1,0,17,0,0.18174787316318639,1,149,2,0,0
54,5,0,2,0,0.08172536370966826,1,0,0,12,8,0.0448569218870843,2,175,1,0,0
36,4,2,2,0,0.0779888928007632,1,0,0,20,0,0.19695797886053107,2,150,3,1,0
60,5,0,2,0,0.08208878945156785,1,0,0,17,0,0.05310647073988141,2,344,4,0,0
40,4,1,1,0,0.12347389581038262,1,0,0,15,5,0.027068832173240527,4,-1,0,3,0
50,0,2,1,0,0.07965837980261439,0,1,0,28,5,0.051301881928332044,3,-1,0,3,0
28,4,2,2,0,0.08091901284482857,0,1,0,29,4,0.04949729311678268,1,-1,0,3,0
33,1,1,1,0,0.08074865702831314,1,0,2,21,8,0.05259087393658159,3,-1,0,3,0
53,5,1,1,0,0.1341835981419859,0,0,0,6,8,0.027584428976540346,1,87,2,0,0
38,9,1,1,0,0.08436020033844023,1,0,2,6,8,0.019850476927043052,1,-1,0,3,0
34,4,2,2,0,0.08550726283631077,0,0,0,27,1,0.12116524877545759,3,-1,0,3,0
41,11,1,3,0,0.08660889711644389,0,0,0,30,5,0.16627996906419182,10,-1,0,3,0
64,5,1,2,0,0.10205449114717607,0,0,0,14,10,0.16241299303944315,2,-1,0,3,0
45,4,1,1,0,0.14463208822159884,1,0,2,26,8,0.011085331270946122,5,-1,0,3,0
38,9,1,1,0,0.07776175171207596,1,1,0,15,5,0.037122969837587005,4,-1,0,3,0
57,4,1,2,0,0.11672780547637165,1,0,2,16,8,0.018303686517143595,1,-1,0,3,0
34,4,1,2,0,0.079896877945736,0,0,0,5,8,0.10234596545501418,1,-1,0,3,0
36,1,2,0,0,0.11426332466411512,1,0,2,16,6,0.03145140500128899,2,-1,0,3,0
30,0,1,1,0,0.0876764602332739,1,0,1,12,9,0.030162412993039445,1,167,3,2,0
32,1,1,1,0,0.07739832597017637,1,0,0,12,8,0.036865171435937094,1,-1,0,3,0
42,1,1,1,0,0.09999886429455657,1,0,2,30,8,0.03145140500128899,3,-1,0,3,0
35,0,1,1,1,0.07862488784908746,0,1,2,17,6,0.027068832173240527,1,-1,0,3,0
42,9,1,1,0,0.08926644785408457,0,1,0,28,1,0.029646816189739626,8,-1,0,3,0
50,2,1,1,0,0.10877786737231832,0,0,0,8,1,0.028100025779840165,2,-1,0,3,0
38,4,1,1,0,0.07881795777447162,0,0,2,3,5,0.13225058004640372,2,-1,0,3,0
38,6,1,1,0,0.07972652212922057,0,0,0,18,1,0.05233307553493168,4,-1,0,3,0
55,4,1,0,0,0.08212286061487092,0,0,1,4,3,0.018819283320443414,1,-1,0,3,0
60,3,1,3,0,0.08333806543934766,0,0,0,14,1,0.12915699922660479,4,-1,0,3,0
33,4,1,2,0,0.08602968734029143,1,0,0,13,1,0.07037896365042537,5,-1,0,3,0
30,9,2,1,0,0.0824295010845987,1,0,0,16,0,0.24387728796081465,1,-1,0,3,0
30,4,2,2,0,0.08077137113718186,0,0,0,25,9,0.07553493168342357,1,93,3,2,0
51,4,1,2,0,0.07772768054877287,0,0,0,21,1,0.019850476927043052,2,-1,0,3,0
37,4,1,2,0,0.08441698561061203,1,0,0,11,5,0.035833977829337456,2,-1,0,3,0
37,1,1,0,0,0.07553576904294103,1,0,2,26,8,0.042278937870585204,2,-1,0,3,0
45,1,1,0,0,0.0857116898161293,1,0,1,13,8,0.0069605568445475635,4,-1,0,3,0
37,1,1,1,0,0.07700082906497371,0,0,0,2,3,0.039958752255736016,1,-1,0,3,0
48,4,1,2,0,0.095933038807055,0,0,0,18,9,0.11497808713585976,1,-1,0,3,0
42,7,1,1,0,0.0835311353647318,1,0,2,30,8,0.017530291312193864,1,-1,0,3,0
49,9,1,0,0,0.08328128016717584,0,0,1,7,5,0.05852023717452952,5,-1,0,3,0
36,4,2,2,0,0.0805215159396259,1,0,0,7,8,0.04073214746068574,2,360,3,0,0
54,6,1,1,0,0.08006723376225143,1,0,1,7,5,0.060840422789378706,8,-1,0,3,0
52,4,1,2,0,0.09983986553247551,1,0,0,15,0,0.060840422789378706,3,323,2,0,0
30,4,1,2,0,0.08777867372318315,0,0,0,22,1,0.025779840164990978,6,-1,0,3,0
37,1,1,1,0,0.11096977887815017,0,0,0,31,5,0.018561484918793506,2,-1,0,3,0
31,10,1,1,0,0.0779888928007632,0,0,1,18,9,0.012889920082495489,1,-1,0,3,0
26,0,1,1,0,0.09385469784556677,1,0,2,6,6,0.014952307295694769,3,-1,0,3,0
51,0,0,1,0,0.08162315021975901,1,0,2,8,8,0.047434905903583395,1,-1,0,3,0
34,7,2,1,0,0.12389410682445401,1,1,0,15,8,0.0069605568445475635,1,-1,0,3,0
26,1,1,0,0,0.0792722399518461,0,1,0,25,5,0.014178912090745038,3,-1,0,3,0
32,4,2,2,0,0.07776175171207596,1,1,0,17,9,0.027068832173240527,2,-1,0,3,0
38,7,1,1,0,0.17856696687147222,0,0,0,2,3,0.07166795565867491,1,75,1,0,0
52,0,1,1,0,0.08256578573781104,1,1,0,20,10,0.03531838102603764,2,96,7,0,0
44,4,1,2,0,0.07842046086926895,1,0,0,14,5,0.018045888115493684,3,-1,0,3,0
31,7,1,1,0,0.07781853698424776,1,0,2,16,8,0.05516885795308069,1,-1,0,3,0
38,7,1,0,0,0.07974923623808929,0,0,2,17,6,0.03351379221448827,2,-1,0,3,0
32,3,1,0,0,0.09308241814403016,1,0,0,7,1,0.03351379221448827,2,-1,0,3,0
41,1,1,0,0,0.1526728827611271,1,0,0,20,9,0.022170662541892244,1,-1,0,3,0
48,4,1,2,0,0.09753438348230004,1,1,1,18,9,0.009796339262696572,1,-1,0,3,0
29,1,1,0,0,0.078045678072935,1,0,2,4,6,0.04795050270688322,2,-1,0,3,0
41,4,1,2,0,0.07776175171207596,1,0,2,13,8,0.040989945862335654,1,-1,0,3,0
49,4,1,2,0,0.12743750780797491,1,0,0,31,5,0.017014694508894045,3,-1,0,3,0
40,4,1,2,0,0.07794346458302574,0,1,0,9,3,0.011600928074245941,4,-1,0,3,0
27,4,2,2,0,0.08428070095739969,1,0,0,18,8,0.050012889920082494,3,-1,0,3,0
45,1,2,1,0,0.08474634018920853,1,0,0,15,8,0.03377159061613818,1,-1,0,3,0
48,2,0,2,0,0.07776175171207596,1,1,2,20,6,0.03531838102603764,1,-1,0,3,0
31,7,1,1,0,0.0822477882136489,0,0,0,25,5,0.04434132508378448,3,-1,0,3,0
45,1,1,0,0,0.08546183461857333,0,0,0,5,1,0.026295436968290797,3,-1,0,3,0
43,3,1,0,0,0.078045678072935,0,0,0,12,1,0.030678009796339265,2,-1,0,3,0
31,0,2,1,0,0.08487126778798651,1,0,2,21,8,0.05387986594483114,1,-1,0,3,0
37,4,1,2,0,0.07963566569374567,0,0,0,24,1,0.08069089971642177,1,83,1,1,0
38,6,1,1,0,0.08623411432010994,0,0,2,20,6,0.06548079401907708,3,-1,0,3,0
